ID	RH_En_Col_0_DT_2	RH_En_Col_0_DT_3	RH_En_Col_0_DT_6	RH_En_gl2_DT_1	RH_En_gl2_DT_4	RH_En_gl2_DT_6	RH_En_rsl2rsl4_DT_1	RH_En_rsl2rsl4_DT_3	RH_En_rsl2rsl4_DT_5	RH_Rhi_Col_0_DT_2	RH_Rhi_Col_0_DT_3	RH_Rhi_Col_0_DT_6	RH_Rhi_gl2_DT_1	RH_Rhi_gl2_DT_4	RH_Rhi_gl2_DT_6	RH_Rhi_rsl2rsl4_DT_1	RH_Rhi_rsl2rsl4_DT_3	RH_Rhi_rsl2rsl4_DT_5
K00152	0.601922	0.031292	1.251398	1.286812	0.547395	0.337583	0.182284	0.110547	0.202215	0.463004	0.249203	1.372167	3.058765	0.595407	0.11041	0.560562	0.356016	0.101753
K00153	15.889448	22.270287	16.143282	29.067576	16.898507	15.277755	19.86407	16.459162	24.22923	56.42298	55.723489	55.538073	62.129059	45.359644	57.42202	48.936555	43.731777	49.140222
K00154	76.470663	70.214403	81.566312	61.191608	94.172045	74.630977	45.779988	62.05021	58.422672	37.251795	48.376689	47.199388	41.032565	68.848081	31.352347	49.706669	30.320552	60.142396
K00156	77.672486	91.749746	94.833718	102.470251	68.132114	100.662353	104.164311	83.215395	89.928038	142.530656	157.103582	138.749849	161.242001	131.402168	148.428307	155.276003	123.930475	135.625887
K00157	3.383332	11.768199	2.800394	3.916918	3.394367	7.575371	8.603433	5.652594	3.550264	9.54664	9.016269	9.37385	7.750781	9.195218	10.294957	7.009346	12.442716	10.129561
K00158	47.844492	55.222149	56.570125	57.959766	32.064264	62.883928	80.606894	68.758173	57.858426	97.846601	94.32001	95.086508	99.601595	90.667606	97.56232	101.168332	92.953567	96.336587
K00161	236.642735	282.603879	192.179115	217.713612	189.779641	206.531279	243.106341	226.866297	262.420022	351.310014	347.678864	345.063185	341.478334	299.249366	362.933268	351.853323	333.410508	347.52957
K00162	258.339212	323.443133	234.342313	269.280252	236.169612	296.582281	296.70725	337.367822	299.892346	395.070612	394.304535	417.958403	378.461267	334.484325	409.554652	405.889955	377.212212	395.514935
K00163	256.550213	311.757674	310.356198	308.807842	302.857622	295.23992	341.855937	331.834973	308.715325	311.86851	314.130345	347.193922	313.471072	339.412284	321.590223	335.144306	291.016897	317.319889
K00164	424.531381	398.670249	404.207114	418.269956	413.405976	435.9827	389.479794	397.2934	387.575147	397.47692	432.200357	442.165798	423.37003	414.81334	418.268828	432.532575	336.813396	406.130165
K00166	116.003428	113.260831	123.985401	120.330067	101.925305	115.522828	121.289141	90.077289	100.603513	121.69051	138.033541	130.564128	124.582873	127.879525	121.881319	133.833051	105.905421	108.091055
K00167	98.225375	93.240938	85.937386	87.528468	92.170266	97.964321	72.691336	62.652015	83.12663	91.391876	97.08514	85.673667	97.241035	81.852366	86.334365	96.157134	82.165645	83.297279
K00169	11.867443	11.624095	15.961596	14.491977	11.623817	15.948836	24.670617	17.243943	15.475201	52.625965	40.322107	39.981379	37.240929	33.732138	52.246613	41.850232	71.262903	49.4596
K00170	5.403848	9.880632	2.516359	8.507501	3.581496	5.345642	17.668908	6.301052	6.700677	51.487926	32.337949	33.720873	33.128978	30.194747	39.2753	34.488516	59.351037	43.628437
K00171	3.438542	9.063642	3.506178	7.566944	6.177965	3.089666	8.877129	5.063474	4.37192	29.71476	25.407671	23.843698	23.81774	22.823071	29.403761	25.043384	41.475056	32.182106
K00172	1.351991	4.11889	1.536547	3.211386	11.871211	1.966407	6.746179	3.631828	2.713457	21.167104	18.248901	13.897118	20.49295	17.136009	20.68536	23.909072	27.103771	18.650056
K00174	154.620144	234.966949	167.809117	157.831823	142.133692	172.276896	204.713834	182.093648	175.443947	244.545611	220.497714	222.660083	203.410139	194.377803	248.095099	230.751653	257.791681	243.833602
K00175	97.834258	143.677623	107.08834	130.365941	97.748982	120.264774	124.51286	121.783213	123.547914	164.290915	154.096247	171.024592	162.169533	144.441015	176.805682	159.995751	175.788178	175.697845
K00176	0.54464	1.333411	1.912951	4.932018	0.671169	0.965102	4.5117	1.601195	1.068446	4.726574	3.137318	4.565451	3.096685	3.448257	6.568404	4.18554	6.262986	5.183322
K00177	0.909656	0.238352	0.481115	0.840452	0.127426	0	3.96208	0	0	5.217778	2.882061	5.244768	3.343949	3.214981	3.799262	4.811319	5.200309	4.178174
K00179	71.603892	94.580189	71.413083	69.892399	71.562456	73.977715	77.817495	87.394145	121.810765	87.478755	83.598151	103.138951	74.997888	82.159693	88.059466	92.963465	92.292904	87.373781
K00180	29.29294	56.022831	25.339094	31.455803	29.727486	33.206864	32.808731	59.098841	39.494141	23.342995	28.331919	28.770912	26.271169	21.54485	28.071618	26.825035	31.900156	26.630423
K00181	0	0	0	0	0.575666	0	0	0	0	0	0	0	0	0	0	0	0	0
K00183	0.11166	0.296275	0	1.515204	0.251427	0	0.89368	2.106857	1.40906	1.493359	1.772231	4.012169	1.557163	1.946042	2.189633	2.586382	2.697124	2.475399
K00184	86.073801	101.176627	110.149278	86.544857	87.772073	109.079614	130.886232	86.057925	126.048563	96.554522	83.548998	99.151525	66.927447	82.9746	94.186069	85.451913	132.26582	111.760034
K00185	63.353754	80.239162	60.028654	65.103139	74.496873	102.568187	85.669195	55.485177	68.728268	63.098519	56.773199	57.735445	45.242132	59.456363	64.975273	55.953227	95.114685	78.840852
K00186	1.560247	0.311601	0	0.091996	0	0.040313	0.186769	1.01992	2.063712	2.947472	1.9693	1.8469	2.482455	2.36774	1.648289	3.079175	4.505353	2.806617
K00187	0.72698	0	0	0	0	0.150876	0.449085	0	0	0.739745	0.611126	1.75258	0.227483	0.24271	1.074243	0.63777	1.671117	1.023363
K00188	0	0	0	0	0	0	0	0	0	0	0.263451	0	0.240165	0	0	0	0	0.611745
K00189	0	0	0	0	0	0.089525	0	1.1505	0	0	0	0	0	0	0	0.011481	0	0
K00194	0.095703	2.078201	0.174594	0.025422	0.388995	0.411481	1.028226	1.088799	0.146746	2.322674	2.537894	2.144001	1.519249	1.521259	2.277517	2.29667	2.081412	1.698514
K00196	0	0.115857	0	0	0	0	0.13098	0.181878	0	0.241042	0.280588	1.42243	0.434723	0.114291	0.886197	0.103002	0.457847	0.753259
K00197	0.388771	1.736991	2.195358	4.316782	0.440758	4.208842	1.664865	2.309158	0.910821	3.528263	2.947752	2.551353	3.035914	2.203629	4.323701	2.651841	3.767157	3.16208
K00198	0	0	0	0	0	0	2.677853	0	0	0.397213	0.13545	0.134585	0	0	0.116159	0.247509	0	0.327994
K00200	26.784339	25.033249	26.38665	30.79971	22.003271	27.243834	31.091715	41.402267	18.110301	34.912512	37.600179	37.111386	34.523756	38.093706	38.296965	34.761264	43.367928	41.968352
K00201	7.140188	14.747464	18.865115	16.492921	8.113575	13.131047	16.1657	9.009623	9.573655	26.381212	26.217255	25.285797	27.451936	21.445824	28.883773	25.854736	33.928964	33.833958
K00202	2.86283	3.023054	8.691411	10.31492	10.689592	11.826891	11.494153	4.322966	14.788182	19.594257	20.886408	15.923242	15.768528	15.801386	27.90942	18.867345	22.291541	21.478648
K00203	0.541856	0	0	0	0.32554	0.472964	2.226758	0	0.72889	2.29657	1.78808	1.636005	0.879483	2.016014	2.109629	2.210896	9.66793	3.121175
K00207	1.295598	4.621771	4.271748	2.677965	1.485946	5.675926	6.237659	5.45077	1.240455	4.803314	3.243081	8.892679	4.099428	6.530577	6.92306	4.865146	7.668172	5.505371
K00208	183.459889	204.009726	190.821839	176.21909	192.131069	189.466719	208.642537	231.461029	209.625356	184.252381	192.706145	212.687827	187.66658	201.124171	194.34908	203.58987	203.154785	219.165989
K00209	12.12117	10.46849	18.844201	14.325665	20.217744	12.863438	18.016058	7.085218	5.339101	5.502286	7.924833	4.734835	6.511962	11.227717	6.150115	6.355866	5.572049	4.746203
K00210	42.876044	76.95288	38.269632	47.660102	57.002723	81.750423	68.182748	86.958414	62.670612	54.511342	54.483903	60.837722	48.860351	67.64223	57.755481	59.312693	61.558998	55.322233
K00211	0	0.315774	0	0.05539	0.044106	0.093731	0	0	0	0.595077	0.653888	0.905243	0.848023	0.381933	0.666393	0.345071	0.281777	0.344816
K00212	0	0.666101	0.114671	0.585466	0	0	0.486716	0	0	0.085113	0.465083	0.34432	0.038352	0.237045	0.254845	0.256156	0.47915	0.214828
K00213	7.213874	6.970973	4.455358	4.829662	6.168861	7.723955	3.454788	3.715662	6.055617	2.575357	0.926366	2.956824	1.741855	1.935906	1.302863	1.734619	2.472276	1.459218
K00214	0.110793	0.799164	0.18079	0.856648	0.132338	0.361049	0.81657	3.333054	2.065709	0.768036	0.908255	0.588053	0.963548	0.823601	0.535245	0.799582	0.617598	0.815392
K00215	175.619305	185.547197	177.39041	175.723841	186.920599	187.333968	152.628275	172.30764	173.040421	143.736511	170.49624	201.372476	176.608803	179.235284	181.101885	172.242521	137.623214	173.588663
K00216	11.152572	10.976152	14.599767	13.038407	6.310877	14.162961	13.998475	21.41758	14.175619	11.985164	14.031069	13.719241	12.928652	15.086709	16.084003	18.435459	17.041381	20.565848
K00217	51.225253	67.868211	68.749743	67.845814	55.41746	51.58688	45.697937	59.808987	74.86651	35.917233	44.842003	43.329987	36.082824	38.716343	38.152565	36.598733	39.842158	34.615945
K00218	13.216467	15.776557	25.270691	16.665073	15.884727	11.837689	10.024756	15.801069	4.938911	9.122478	16.504688	16.967152	14.042807	8.782846	13.272839	15.526428	8.727864	9.301878
K00219	231.91133	189.230045	263.256691	233.573019	282.517461	208.906971	139.264798	218.880729	208.180246	126.086175	118.399356	164.25404	123.260996	155.686356	117.813001	121.309398	110.330674	123.58115
K00220	50.091709	59.466992	39.828595	47.223337	49.293807	76.995827	58.569553	76.13709	54.621556	45.581599	47.766476	54.639503	45.569273	61.196888	52.288562	52.979263	52.082208	48.223049
K00221	1.511688	1.227631	0.648685	0.830403	1.215058	1.463275	2.532449	0.547239	0.153274	7.156383	8.568419	7.312086	11.509198	7.388199	9.276893	8.580367	6.182687	8.224265
K00222	5.982561	1.549359	2.927917	3.792726	5.072883	2.799655	2.63351	3.519019	1.779319	2.289928	1.318418	2.004064	0.980477	1.101937	1.26274	1.401289	2.722487	1.865177
K00223	0	0.289832	1.598	0.747747	0.058046	0.113877	0.474393	1.86421	2.825356	1.633759	0.7839	0.72821	0.610447	0.61914	0.778718	0.436458	1.887537	0.398202
K00225	6.106206	0.946687	4.178297	2.514184	3.047435	0.960767	0.044398	2.718494	4.471758	2.312674	2.033933	2.338873	1.349232	1.56931	1.322308	1.436294	0.66306	0.541215
K00226	50.122472	51.471697	60.568839	46.760749	53.284864	35.314203	57.352914	56.092925	39.41065	76.857147	69.380656	60.7624	67.612486	60.164614	76.486013	61.284142	78.204848	61.166907
K00227	2.628661	1.180153	0.986694	4.552691	1.949751	1.852766	4.13811	0.612401	3.532511	4.386283	1.44094	1.786381	1.08956	1.221351	2.901488	2.032353	3.185639	3.798717
K00228	141.619228	100.582431	137.601319	114.652697	132.794031	135.98756	137.036915	120.796225	89.739557	58.162817	67.914104	69.374734	54.974464	78.324817	59.67307	69.421304	56.707004	66.663099
K00230	4.358395	7.055851	6.221797	6.609532	4.55692	4.48521	9.507019	1.69816	9.774401	21.47856	23.236024	27.416462	34.15443	19.252286	25.285954	29.888473	22.853688	21.682046
K00231	80.279486	42.497054	30.706567	34.434656	35.454371	39.016488	55.546479	28.065342	31.237712	77.778128	66.33001	77.292067	75.15412	62.738394	79.395612	73.710991	87.610479	63.589275
K00232	19.444488	14.476885	36.982264	25.181617	16.156802	20.611368	21.974349	13.857909	12.158835	19.336597	21.659672	29.309008	24.129312	16.572136	17.423967	20.948283	15.657323	13.836229
K00234	1.489752	1.408656	1.425293	12.673175	1.997539	3.094886	3.694851	3.158915	5.487321	2.850064	2.396048	4.490308	1.735172	2.702937	3.126234	3.277436	3.580732	1.631671
K00235	1.452138	2.504649	0.529304	0.895676	2.258303	1.994112	2.405885	1.483259	0.546294	1.234024	1.840411	1.744032	2.049599	2.031679	2.294558	2.03372	1.743526	2.733002
K00236	1.11418	1.34932	1.114258	0.748373	0.388169	2.076548	2.320518	2.144072	1.469951	0.430576	0.629917	0.089614	0.369354	0.298669	0.233175	0.672244	0.459269	0.545373
K00237	2.83329	1.1146	0	1.27801	0	0	0.249491	0	0	0.68185	0.157596	0.344406	0.318097	0.549059	1.135049	0.531178	0.129946	0.99221
K00239	348.368129	383.534892	350.559961	366.848532	331.686142	373.987752	389.196899	389.075692	369.783501	469.601671	446.216348	484.975788	467.534742	449.09857	472.151931	481.752552	421.106625	466.996598
K00240	184.061607	220.483374	190.476222	230.070032	202.624237	211.134261	230.994795	203.471295	232.504716	239.733133	236.344457	266.204417	249.517185	219.10606	240.653625	252.120904	232.730039	246.998312
K00241	160.259181	128.036967	158.603493	129.881703	156.400439	156.38869	119.363964	122.570786	149.135438	143.808389	152.782137	146.464668	154.55475	162.158333	154.467836	161.097815	126.157833	157.515846
K00242	97.633605	80.263561	81.510445	91.149165	88.474543	105.300573	80.884751	74.453265	86.674999	69.862046	74.721685	67.535811	54.855999	85.785616	57.944825	72.146126	57.298169	73.982872
K00243	19.298988	15.211976	23.117212	26.019834	18.863419	23.32019	14.436624	13.067378	8.322966	4.738739	7.386552	5.226474	7.111554	13.238277	6.638104	9.417136	3.721205	10.624381
K00244	32.193587	39.546854	44.869189	39.197147	25.56461	36.368415	55.269202	76.307609	49.264546	105.590728	87.530331	104.531263	90.15165	94.4994	108.031106	104.598945	131.824888	120.880472
K00245	10.841469	7.95803	9.303266	13.13064	5.908655	9.87026	25.156571	11.857493	20.414634	27.320661	25.494556	30.434539	23.693215	22.702637	31.678884	27.273135	42.650726	36.284871
K00246	1.103786	4.989457	3.308708	6.447903	8.771353	3.530597	6.106936	14.130067	9.254138	20.193547	14.067967	18.950542	16.819937	24.136858	27.442823	20.616006	28.531925	26.481564
K00247	1.658131	9.306154	0.814415	3.754982	1.280723	3.298293	9.907309	8.893243	2.860853	19.234939	11.277514	11.136434	17.134791	16.229934	20.35931	15.662264	22.889978	14.920065
K00248	224.12944	301.000935	247.592715	268.781467	237.623298	221.76538	270.032527	232.834226	310.264758	324.653651	324.1563	319.739909	313.209052	323.441784	331.053636	338.132773	276.238289	304.527726
K00249	1030.585493	1252.902247	1114.115846	1154.072054	1062.453776	1046.60782	1049.22887	1221.6041	1346.278877	1013.145556	1003.914477	1177.486677	994.220416	1031.231376	1010.993469	1072.979362	868.485494	969.173486
K00251	0	0.666101	0.325363	0.585466	0	0	0.486716	0	0	0.405653	0.746393	0.259323	0.049596	0.369686	0.335203	0.352755	0.607379	0.328274
K00252	232.874223	225.560526	195.278054	225.005512	231.597939	209.797087	187.020666	212.097764	224.223206	247.586971	262.104331	250.988761	248.23055	237.153227	232.550497	264.623735	204.831537	234.133135
K00253	121.751299	139.283533	144.306863	136.921099	127.987973	133.560942	127.242782	147.605974	133.861836	83.170585	89.992086	105.321267	80.927169	94.647595	78.977609	86.723286	80.892788	95.607646
K00254	180.730655	206.723917	182.558415	187.514307	186.771859	145.277401	163.162828	167.451796	165.642621	150.91817	145.009109	164.44352	155.370599	152.403512	157.696504	154.82119	121.325774	132.646132
K00255	16.456767	30.355448	24.82975	19.529566	27.280543	17.615776	13.456448	33.216097	17.69607	23.792371	24.717343	42.054095	25.234933	33.085037	23.891738	28.014392	25.87504	23.556802
K00256	66.924773	73.218227	53.310202	53.395761	46.238393	40.262053	59.481123	62.046585	72.637489	55.395439	46.149061	61.711206	40.422661	45.052175	52.518509	55.361151	76.125364	61.381983
K00257	22.508444	30.488331	15.762358	27.635066	17.414264	33.369908	17.270874	18.123044	17.134169	44.820753	49.235825	51.824069	57.229926	48.22842	43.940764	52.389158	26.554871	38.230763
K00259	155.721698	200.157202	160.642993	174.161595	173.178204	177.522262	168.210029	168.466053	178.655626	179.355855	201.741682	197.102461	209.861424	169.817868	188.181189	193.530914	166.419343	176.598103
K00260	57.464652	34.60074	51.661189	57.139401	71.627015	51.122467	31.101122	40.15	34.1902	24.68265	24.389487	25.324867	26.412995	30.407676	28.025586	24.473372	19.857844	29.342111
K00261	152.786646	156.578007	143.508871	137.991622	172.397922	162.757653	126.92674	121.186276	118.758811	144.050929	137.460519	142.755555	149.446312	141.928319	155.457916	143.357164	140.516783	148.306099
K00262	36.863853	49.764852	44.345163	42.483163	50.385584	51.885943	43.790663	46.525534	55.745317	56.097376	60.361869	61.303234	55.503227	72.842676	61.98141	57.183555	59.015085	61.245206
K00263	50.787139	69.480966	55.177844	65.871652	70.362905	61.453933	38.73756	37.211258	35.998826	74.788981	87.217798	81.540276	90.980508	91.371098	86.569251	82.716184	56.711916	67.687194
K00264	10.908086	14.804757	10.835991	17.148138	8.731144	18.5177	16.194256	25.273683	10.770791	18.612748	16.956843	13.847419	16.772835	16.453926	18.1506	18.449629	17.789059	18.437584
K00265	505.803097	541.922669	586.488357	545.339828	524.482396	540.49461	515.590378	520.38209	508.422619	500.265419	512.094621	542.868213	500.935678	482.018737	507.973776	539.245449	440.761709	514.962305
K00266	221.026324	207.584968	217.718983	219.508797	216.540469	235.146251	215.907964	221.172911	238.963436	199.571377	198.436235	203.844768	198.620801	208.022541	192.346217	194.425336	184.867482	194.768527
K00270	1.861338	0	0.951082	1.566612	5.066999	9.248476	0.412756	2.410883	2.248368	1.217593	2.964374	4.196548	1.040471	4.63621	1.317024	0.94414	1.225845	1.804048
K00271	6.178141	14.880776	4.426226	4.657512	7.292548	7.13678	10.756516	5.396543	8.517721	22.603658	26.868254	24.249504	26.736058	17.914682	20.957626	30.451435	10.436263	17.217239
K00272	0.032268	0.215839	4.672305	0.700855	0.293588	0.636755	1.748203	1.716	0.13423	1.475458	1.767405	0.593484	1.588296	1.121773	1.34592	1.236806	1.192858	0.820869
K00273	15.628173	24.442873	22.207976	27.525733	27.610483	17.949289	23.511442	17.441191	9.734526	33.066549	28.33016	28.808846	32.388158	28.298058	26.441584	30.404779	18.489574	23.192048
K00274	114.58018	173.686519	108.313864	146.786463	118.361874	141.39614	166.695587	147.366544	160.788262	194.416187	222.21461	207.847008	210.448871	211.180015	221.969877	216.987478	193.06315	214.818018
K00275	173.308368	171.847454	146.652324	131.973029	153.758062	153.570041	163.75774	145.465529	153.404996	154.700061	152.539485	154.844104	147.791913	166.064846	154.462188	149.04155	124.652423	126.893895
K00276	55.949316	82.947433	63.722178	47.595218	52.233938	57.389917	58.312142	69.200211	65.104671	93.13529	94.412142	99.679312	92.077438	84.464844	95.50612	97.758617	102.1139	99.401303
K00277	0.101848	0.290348	0.323183	0	0.259673	0.040037	0.125382	0	0.139453	0.201346	1.040202	0.385865	0.564061	0.420692	0.388461	0.332841	1.661345	0.786515
K00278	247.075205	273.016915	282.984573	258.997842	252.199851	252.241411	243.934387	250.330238	229.306291	297.309569	314.282212	330.539467	308.449162	285.93072	307.324624	317.221661	243.429052	257.089094
K00279	3.598189	2.480864	2.58879	1.752002	4.718493	3.438239	3.056398	1.66325	2.880365	5.487336	3.355934	2.813908	3.316261	3.192439	5.265692	3.536569	7.289123	4.932378
K00280	0	0	0.289261	0	0	0	0	0	0	0	0.403626	0.087351	0.063646	0.135203	0.12526	0.365263	0	0.633953
K00281	277.592632	286.398811	315.007536	284.861219	310.272651	294.669264	239.523058	254.904404	252.638727	199.699587	203.346018	243.771887	191.76116	246.382418	204.020488	211.132615	180.743702	224.792399
K00282	48.239536	63.521084	52.917231	65.524172	55.236805	64.187203	83.95868	85.597176	57.479377	117.446434	119.639855	114.712277	130.51653	98.643999	126.828984	130.238928	102.274251	110.814963
K00283	202.138557	230.779921	236.506818	219.032388	212.536612	250.783733	229.734603	238.170934	227.755695	275.987374	277.816036	281.759355	284.46631	279.699924	274.235995	292.314521	228.140184	270.083068
K00284	293.526033	263.258929	371.719928	313.877459	305.930373	306.200341	282.467886	262.561644	253.677269	252.76788	255.59402	267.523031	238.896441	238.547794	251.140539	250.55189	221.694539	239.489978
K00285	352.437159	305.609429	395.961081	335.940781	394.451217	340.714192	238.023379	358.046365	308.695805	171.425873	190.143043	217.909144	174.643074	255.710106	169.562391	196.810501	159.900174	177.847189
K00286	178.534119	151.714152	143.086611	182.971397	186.371294	156.202192	133.479917	137.554659	165.477425	155.309305	163.502465	160.769505	160.987392	183.981685	150.634677	160.525286	118.396073	138.483854
K00287	136.239634	108.795409	155.856331	121.175241	148.171445	142.583624	103.436509	135.701544	87.047497	55.707949	74.044268	80.892552	66.06858	96.982766	73.342911	70.863196	56.630399	99.530543
K00288	7.6828	11.649075	4.58878	8.688925	8.069251	4.582385	7.811797	1.925921	5.595581	7.946348	11.238552	10.655389	9.646442	9.277473	13.98421	11.945254	14.136154	10.287892
