ASVID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV3611	Bacteria	Acidobacteriota	Subgroup_2	Subgroup_2	Subgroup_2	Subgroup_2	Unclassified
ASV3613	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV3615	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	uncultured_Acidobacterium
ASV3617	Bacteria	Acidobacteriota	Acidobacteriales	Acidobacteriales	o_Acidobacteriales|f_Unclassified	o_Acidobacteriales|f_|g_Unclassified	Unclassified
ASV3619	Bacteria	Acidobacteriota	Acidobacteriales	Acidobacteriales	o_Acidobacteriales|f_Unclassified	o_Acidobacteriales|f_|g_Unclassified	Unclassified
ASV3620	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Unclassified
ASV3621	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV3623	Bacteria	Actinobacteriota	IMCC26256	IMCC26256	IMCC26256	IMCC26256	uncultured_Ferrimicrobium
ASV3625	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV3627	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unclassified
ASV3628	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV3629	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Berkiella	Ectothiorhodospira_sp.
ASV3630	Bacteria	Chloroflexi	B12-WMSP1	B12-WMSP1	B12-WMSP1	B12-WMSP1	uncultured_bacterium
ASV3632	Bacteria	Chloroflexi	Thermomicrobiales	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_anaerobic
ASV3633	Bacteria	Actinobacteriota	Micromonosporales	Micromonosporales	Micromonosporaceae	Catellatospora	Unclassified
ASV3634	Bacteria	Myxococcota	Polyangiales	Polyangiales	o_Polyangiales|f_Unclassified	o_Polyangiales|f_|g_Unclassified	Unclassified
ASV3635	Bacteria	Actinobacteriota	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_|f_Unclassified	c_Actinobacteria|o_|f_|g_Unclassified	Unclassified
ASV3637	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Rubrobacteraceae
ASV3638	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV3639	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV3640	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	Unclassified
ASV3641	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Ilumatobacteraceae	f_Ilumatobacteraceae|g_Unclassified	Unclassified
ASV3642	Bacteria	Chloroflexi	Ktedonobacterales	Ktedonobacterales	JG30-KF-AS9	JG30-KF-AS9	Chloroflexi_bacterium
ASV3645	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Beijerinckiaceae	f_Beijerinckiaceae|g_Unclassified	Unclassified
ASV3647	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	uncultured_Phyllobacteriaceae
ASV3648	Bacteria	Bacteroidota	SJA-28	SJA-28	SJA-28	SJA-28	Chlorobi_bacterium
ASV3649	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	bacterium_Ellin6517
ASV3650	Bacteria	Proteobacteria	Salinisphaerales	Salinisphaerales	Solimonadaceae	Polycyclovorans	uncultured_Xanthomonadales
ASV3652	Bacteria	Firmicutes	Paenibacillales	Paenibacillales	Paenibacillaceae	f_Paenibacillaceae|g_Unclassified	Unclassified
ASV3653	Bacteria	Bacteroidota	Flavobacteriales	Flavobacteriales	Crocinitomicaceae	Fluviicola	Unclassified
ASV3654	Bacteria	Myxococcota	Polyangiales	Polyangiales	o_Polyangiales|f_Unclassified	o_Polyangiales|f_|g_Unclassified	Unclassified
ASV3655	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	Unclassified
ASV3656	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	uncultured_Halanaerobiaceae
ASV3657	Bacteria	Planctomycetota	Phycisphaerales	Phycisphaerales	Phycisphaeraceae	AKYG587	Unclassified
ASV3658	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Unclassified
ASV3659	Bacteria	Firmicutes	Paenibacillales	Paenibacillales	Paenibacillaceae	Paenibacillus	Unclassified
ASV3660	Bacteria	Acidobacteriota	Pyrinomonadales	Pyrinomonadales	Pyrinomonadaceae	RB41	Unclassified
ASV3661	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	Unclassified
ASV3662	Bacteria	Proteobacteria	Acetobacterales	Acetobacterales	Acetobacteraceae	Craurococcus-Caldovatus	Caldovatus_sediminis
ASV3663	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	mle1-7	Unclassified
ASV3664	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	Unclassified
ASV3665	Bacteria	RCP2-54	RCP2-54	RCP2-54	RCP2-54	RCP2-54	uncultured_Desulfuromonadales
ASV3666	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	metagenome
ASV3668	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	Unclassified
ASV3669	Bacteria	Actinobacteriota	Micrococcales	Micrococcales	Microbacteriaceae	Agromyces	Unclassified
ASV3670	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	SC-I-84	SC-I-84	Unclassified
ASV3671	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_beta
ASV3672	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	uncultured_Dokdonella
ASV3673	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	Unclassified
ASV3674	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
ASV3675	Bacteria	Patescibacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	freshwater_metagenome
ASV3677	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_beta
ASV3680	Bacteria	Bacteroidota	Flavobacteriales	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unclassified
ASV3683	Bacteria	Proteobacteria	Micropepsales	Micropepsales	Micropepsaceae	f_Micropepsaceae|g_uncultured	Unclassified
ASV3684	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	Niastella	Unclassified
ASV3685	Bacteria	Actinobacteriota	Micromonosporales	Micromonosporales	Micromonosporaceae	Rhizocola	Unclassified
ASV3686	Bacteria	Proteobacteria	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_|f_Unclassified	c_Gammaproteobacteria|o_|f_|g_Unclassified	Unclassified
ASV3687	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Beijerinckiaceae	f_Beijerinckiaceae|g_Unclassified	Unclassified
ASV3688	Bacteria	Proteobacteria	WD260	WD260	WD260	WD260	uncultured_Steroidobacter
ASV3689	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	Unclassified
ASV3690	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV3691	Bacteria	Myxococcota	Myxococcales	Myxococcales	Myxococcaceae	f_Myxococcaceae|g_Unclassified	Unclassified
ASV3692	Bacteria	Verrucomicrobiota	Opitutales	Opitutales	Opitutaceae	Lacunisphaera	Unclassified
ASV3693	Bacteria	Verrucomicrobiota	Pedosphaerales	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	Unclassified
ASV3694	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_Planctomycetales
ASV3696	Bacteria	Gemmatimonadota	Gemmatimonadales	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	bacterium_Ellin5301
ASV3698	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Rhodanobacteraceae	Rudaea	Xanthomonadaceae_bacterium
ASV3699	Bacteria	Gemmatimonadota	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	S0134_terrestrial_group	Unclassified
ASV3700	Bacteria	Acidobacteriota	Thermoanaerobaculales	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum	Unclassified
ASV3702	Bacteria	Firmicutes	Bacillales	Bacillales	Bacillaceae	Bacillus	Unclassified
ASV3703	Bacteria	Firmicutes	Paenibacillales	Paenibacillales	Paenibacillaceae	Paenibacillus	Unclassified
ASV3704	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	BD2-11_terrestrial_group	Unclassified
ASV3705	Bacteria	Proteobacteria	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_|f_Unclassified	c_Gammaproteobacteria|o_|f_|g_Unclassified	Unclassified
ASV3706	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unclassified
ASV3707	Bacteria	Verrucomicrobiota	Pedosphaerales	Pedosphaerales	Pedosphaeraceae	f_Pedosphaeraceae|g_uncultured	Unclassified
ASV3711	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV3713	Bacteria	Actinobacteriota	Streptosporangiales	Streptosporangiales	Streptosporangiaceae	f_Streptosporangiaceae|g_Unclassified	Unclassified
ASV3714	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	Solirubrobacteraceae	f_Solirubrobacteraceae|g_Unclassified	Unclassified
ASV3715	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV3716	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_Planctomycetales
ASV3718	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV3720	Bacteria	Acidobacteriota	Solibacterales	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unclassified
ASV3721	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV3722	Bacteria	Acidobacteriota	Acidobacteriales	Acidobacteriales	o_Acidobacteriales|f_Unclassified	o_Acidobacteriales|f_|g_Unclassified	Unclassified
ASV3723	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_bacterium
ASV3725	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	o_Burkholderiales|f_Unclassified	o_Burkholderiales|f_|g_Unclassified	Unclassified
ASV3726	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV3727	Bacteria	Myxococcota	Polyangiales	Polyangiales	Sandaracinaceae	Sandaracinus	Unclassified
ASV3729	Bacteria	Proteobacteria	Pseudomonadales	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified
ASV3731	Bacteria	Verrucomicrobiota	Pedosphaerales	Pedosphaerales	Pedosphaeraceae	DEV008	uncultured_Verrucomicrobia
ASV3732	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Beijerinckiaceae	Rhodoblastus	uncultured_alpha
ASV3736	Bacteria	Bacteroidota	Cytophagales	Cytophagales	Microscillaceae	Ohtaekwangia	Chryseolinea_flava
ASV3737	Bacteria	Proteobacteria	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_Unclassified	c_Gammaproteobacteria|o_|f_Unclassified	c_Gammaproteobacteria|o_|f_|g_Unclassified	Unclassified
ASV3738	Bacteria	Myxococcota	Haliangiales	Haliangiales	Haliangiaceae	Haliangium	Unclassified
ASV3741	Bacteria	Firmicutes	Paenibacillales	Paenibacillales	Paenibacillaceae	Paenibacillus	Unclassified
ASV3742	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	uncultured_Anaerolineales
ASV3744	Bacteria	Acidobacteriota	Blastocatellales	Blastocatellales	Blastocatellaceae	Aridibacter	Aridibacter_famidurans
ASV3745	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	Punica_granatum
ASV3746	Bacteria	Armatimonadota	Chthonomonadales	Chthonomonadales	Chthonomonadales	Chthonomonadales	uncultured_Armatimonadetes
ASV3747	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	Unclassified
ASV3748	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	WX65	WX65	Unclassified
ASV3749	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	Unclassified
ASV3750	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	uncultured_Hyphomicrobiaceae
ASV3751	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV3752	Bacteria	Firmicutes	Bacillales	Bacillales	o_Bacillales|f_Unclassified	o_Bacillales|f_|g_Unclassified	Unclassified
ASV3753	Bacteria	Nitrospirota	Nitrospirales	Nitrospirales	Nitrospiraceae	Nitrospira	Unclassified
ASV3754	Bacteria	Chloroflexi	Ktedonobacterales	Ktedonobacterales	Ktedonobacteraceae	HSB_OF53-F07	uncultured_soil
ASV3756	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	bacterium_Ellin6519
ASV3758	Bacteria	Actinobacteriota	Pseudonocardiales	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Unclassified
ASV3760	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Burkholderiaceae	f_Burkholderiaceae|g_Unclassified	Unclassified
ASV3764	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV3765	Bacteria	Bacteroidota	Chitinophagales	Chitinophagales	Chitinophagaceae	f_Chitinophagaceae|g_Unclassified	Unclassified
ASV3767	Bacteria	Acidobacteriota	Subgroup_2	Subgroup_2	Subgroup_2	Subgroup_2	Unclassified
ASV3768	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV3769	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unclassified
ASV3770	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Devosiaceae	Devosia	Unclassified
ASV3771	Bacteria	Firmicutes	Brevibacillales	Brevibacillales	Brevibacillaceae	Brevibacillus	Unclassified
ASV3775	Bacteria	Bacteroidota	Cytophagales	Cytophagales	o_Cytophagales|f_uncultured	o_Cytophagales|f_|g_uncultured	uncultured_Cyclobacteriaceae
ASV3777	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Comamonadaceae	f_Comamonadaceae|g_Unclassified	Unclassified
ASV3778	Bacteria	Myxococcota	Myxococcales	Myxococcales	Myxococcaceae	f_Myxococcaceae|g_Unclassified	Unclassified
ASV3781	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Ilumatobacteraceae	f_Ilumatobacteraceae|g_uncultured	uncultured_Acidimicrobiaceae
ASV3782	Bacteria	Actinobacteriota	Catenulisporales	Catenulisporales	Catenulisporaceae	Catenulispora	Unclassified
ASV3783	Bacteria	Verrucomicrobiota	Chthoniobacterales	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Luteolibacter
ASV3784	Bacteria	Chloroflexi	Ktedonobacterales	Ktedonobacterales	JG30-KF-AS9	JG30-KF-AS9	Unclassified
ASV3785	Bacteria	Proteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	uncultured_soil
ASV3786	Bacteria	Acidobacteriota	Subgroup_7	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_Desulfovirga
ASV3787	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV3788	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	metagenome
ASV3789	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_Methylococcales
ASV3790	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	Unclassified
ASV3791	Bacteria	Myxococcota	Polyangiales	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified
ASV3792	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_Geothrix
ASV3793	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_Longilinea
ASV3794	Bacteria	Actinobacteriota	Solirubrobacterales	Solirubrobacterales	67-14	67-14	uncultured_Solirubrobacter
ASV3797	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_uncultured	o_Gaiellales|f_|g_uncultured	uncultured_Firmicutes
ASV3799	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV3800	Bacteria	Entotheonellaeota	Entotheonellales	Entotheonellales	Entotheonellaceae	Entotheonellaceae	Unclassified
ASV3801	Bacteria	Proteobacteria	Burkholderiales	Burkholderiales	Oxalobacteraceae	f_Oxalobacteraceae|g_Unclassified	Unclassified
ASV3802	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	uncultured_soil
ASV3803	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Roseiflexaceae	f_Roseiflexaceae|g_uncultured	uncultured_Chloroflexaceae
ASV3804	Bacteria	Proteobacteria	Elsterales	Elsterales	o_Elsterales|f_uncultured	o_Elsterales|f_|g_uncultured	uncultured_Stella
ASV3809	Bacteria	Proteobacteria	Rhizobiales	Rhizobiales	Rhizobiaceae	Mesorhizobium	Unclassified
ASV3810	Bacteria	Proteobacteria	Pseudomonadales	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified
ASV3812	Bacteria	Proteobacteria	Xanthomonadales	Xanthomonadales	Xanthomonadaceae	f_Xanthomonadaceae|g_Unclassified	Unclassified
ASV3813	Bacteria	Proteobacteria	Pseudomonadales	Pseudomonadales	Moraxellaceae	Alkanindiges	Unclassified
ASV3815	Bacteria	Methylomirabilota	Rokubacteriales	Rokubacteriales	Rokubacteriales	Rokubacteriales	metagenome
ASV3819	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	uncultured_Desulfoglaeba
ASV3820	Bacteria	Proteobacteria	Rhodospirillales	Rhodospirillales	o_Rhodospirillales|f_uncultured	o_Rhodospirillales|f_|g_uncultured	unidentified_marine
ASV3822	Bacteria	Chloroflexi	Thermomicrobiales	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	Unclassified
ASV3826	Bacteria	Actinobacteriota	Microtrichales	Microtrichales	Microtrichales	Microtrichales	metagenome
ASV3827	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	o_Vicinamibacterales|f_uncultured	o_Vicinamibacterales|f_|g_uncultured	unidentified
ASV3828	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_Micromonospora
ASV3829	Bacteria	Actinobacteriota	Gaiellales	Gaiellales	o_Gaiellales|f_Unclassified	o_Gaiellales|f_|g_Unclassified	Unclassified
ASV3830	Bacteria	Acidobacteriota	Vicinamibacterales	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	Unclassified
ASV3832	Bacteria	Actinobacteriota	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_Unclassified	c_Actinobacteria|o_|f_Unclassified	c_Actinobacteria|o_|f_|g_Unclassified	Unclassified
ASV3833	Bacteria	Chloroflexi	Chloroflexales	Chloroflexales	Roseiflexaceae	f_Roseiflexaceae|g_uncultured	uncultured_Chloroflexaceae
ASV3834	Bacteria	Actinobacteriota	Propionibacteriales	Propionibacteriales	Nocardioidaceae	Nocardioides	Unclassified
ASV3835	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unclassified
ASV3838	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	uncultured_Chloroflexi
ASV3840	Bacteria	Myxococcota	c_Polyangia|o_Unclassified	c_Polyangia|o_Unclassified	c_Polyangia|o_|f_Unclassified	c_Polyangia|o_|f_|g_Unclassified	Unclassified
